Date,Open,High,Low,Close,Adj Close,Volume
2021-04-30,1490.21,1494.05,1463.9,1483.42,1483.42,8339198
2021-05-03,1500.29,1512.88,1492.04,1493.79,1493.79,6616960
2021-05-04,1517.64,1529.62,1512.92,1513.98,1513.98,23254023
2021-05-05,1545.23,1547.36,1539.03,1541.49,1541.49,16528914
2021-05-06,1541.84,1580.83,1526.22,1553.89,1553.89,13125930
2021-05-07,1560.47,1581.65,1545.97,1556.21,1556.21,8582310
2021-05-10,1506.51,1517.27,1487.28,1515.88,1515.88,32834251
2021-05-11,1467.85,1482.23,1460.9,1478.91,1478.91,9291917
2021-05-12,1484.38,1514.98,1481.71,1501.87,1501.87,12555322
2021-05-13,1552.05,1561.29,1523.12,1535.47,1535.47,17348403
2021-05-14,1524.94,1526.33,1511.41,1516.42,1516.42,11931042
2021-05-17,1503.67,1505.18,1476.75,1482.12,1482.12,52980277
2021-05-18,1471.92,1494.4,1469.8,1478.41,1478.41,13103310
2021-05-19,1553.45,1575.47,1546.23,1547.42,1547.42,14619976
2021-05-20,1530.98,1534.55,1524.18,1527.28,1527.28,25954668
2021-05-21,1488.26,1489.79,1461.17,1479.35,1479.35,11932399
2021-05-24,1456.66,1480.94,1443.58,1465.71,1465.71,22657971
2021-05-25,1492.43,1501.13,1481.87,1484.99,1484.99,10574552
2021-05-26,1467.14,1487.46,1466.93,1468.3,1468.3,11309262
2021-05-27,1363.71,1397.37,1361.23,1380.17,1380.17,15803918
2021-05-28,1402.76,1416.16,1392.9,1406.65,1406.65,16780532
2021-05-31,1417.34,1427.37,1414.34,1417.21,1417.21,12128562
2021-06-01,1414.72,1450.62,1403.97,1424.96,1424.96,9492766
2021-06-02,1417.07,1424.14,1399.07,1403.28,1403.28,24584940
2021-06-03,1381.02,1404.43,1369.28,1378.56,1378.56,21046506
2021-06-04,1360.59,1371.73,1340.88,1360.32,1360.32,32654756
2021-06-07,1388.74,1391.82,1366.32,1368.52,1368.52,7689657
2021-06-08,1377.18,1389.2,1361.4,1376.11,1376.11,16291069
2021-06-09,1358.57,1378.8,1352.78,1367.96,1367.96,12331777
2021-06-10,1389.01,1436.6,1382.65,1409.96,1409.96,17173611
2021-06-11,1415.37,1434.72,1407.97,1416.14,1416.14,34343256
2021-06-14,1376.83,1402.03,1372.97,1379.41,1379.41,20062699
2021-06-15,1350.04,1366.13,1337.52,1359.44,1359.44,31246389
2021-06-16,1375.9,1380.38,1373.98,1374.71,1374.71,13945329
2021-06-17,1427.96,1437.85,1423.85,1428.54,1428.54,38941354
2021-06-18,1408.37,1414.32,1391.67,1408.32,1408.32,12775862
2021-06-21,1382.17,1407.44,1372.52,1387.16,1387.16,5470495
2021-06-22,1372.1,1378.19,1352.06,1359.32,1359.32,21224546
2021-06-23,1376.29,1389.47,1351.31,1378.11,1378.11,18701969
2021-06-24,1381.03,1381.7,1355.67,1367.03,1367.03,10938331
2021-06-25,1342.3,1356.48,1341.62,1344.77,1344.77,19773701
2021-06-28,1333.9,1350.27,1326.98,1340.48,1340.48,19193885
2021-06-29,1321.45,1335.76,1299.76,1309.57,1309.57,20701258
2021-06-30,1359.97,1362.92,1344.91,1345.03,1345.03,6477906
2021-07-01,1351.76,1384.98,1344.96,1372.08,1372.08,22760105
2021-07-02,1403.39,1412.31,1385.75,1407.0,1407.0,9961162
2021-07-05,1376.85,1391.75,1373.41,1388.79,1388.79,14421469
2021-07-06,1401.65,1423.84,1391.66,1406.47,1406.47,14675000
2021-07-07,1395.89,1397.38,1392.19,1397.3,1397.3,11569401
2021-07-08,1387.66,1405.25,1377.57,1386.79,1386.79,8062541
2021-07-09,1387.35,1404.75,1383.93,1395.48,1395.48,16850839
2021-07-12,1414.74,1444.58,1411.73,1435.36,1435.36,4655112
2021-07-13,1441.49,1452.17,1401.44,1425.36,1425.36,14092433
2021-07-14,1420.38,1442.21,1406.64,1423.11,1423.11,9421345
2021-07-15,1460.8,1481.97,1452.51,1474.43,1474.43,13878548
2021-07-16,1466.23,1499.03,1465.87,1482.97,1482.97,21493695
2021-07-19,1455.81,1476.68,1448.17,1468.06,1468.06,19763630
2021-07-20,1455.99,1472.63,1441.26,1457.03,1457.03,22405119
2021-07-21,1453.09,1465.3,1437.54,1461.25,1461.25,21804474
2021-07-22,1486.91,1509.71,1476.48,1500.97,1500.97,25194547
2021-07-23,1485.99,1504.83,1478.37,1494.62,1494.62,17843206
2021-07-26,1523.29,1533.75,1493.74,1509.54,1509.54,3801436
2021-07-27,1487.86,1491.8,1471.28,1483.21,1483.21,14679567
2021-07-28,1476.72,1493.1,1458.1,1480.11,1480.11,17660408
2021-07-29,1451.53,1470.23,1446.01,1448.43,1448.43,14241943
2021-07-30,1450.46,1455.88,1428.77,1447.23,1447.23,16655114
2021-08-02,1416.49,1452.96,1409.78,1427.11,1427.11,6700405
2021-08-03,1451.43,1466.75,1446.12,1452.13,1452.13,8388663
2021-08-04,1426.02,1436.17,1424.41,1433.48,1433.48,53078017
2021-08-05,1487.11,1496.63,1449.99,1471.81,1471.81,16973722
2021-08-06,1470.16,1475.31,1438.88,1454.62,1454.62,16334698
2021-08-09,1475.24,1494.26,1469.91,1477.43,1477.43,20905294
2021-08-10,1438.58,1454.33,1431.26,1452.62,1452.62,14578293
2021-08-11,1510.41,1518.01,1485.98,1499.56,1499.56,10836027
2021-08-12,1470.47,1505.55,1465.17,1480.22,1480.22,19408616
2021-08-13,1502.36,1506.56,1489.2,1490.37,1490.37,10895724
2021-08-16,1428.57,1430.01,1414.43,1422.42,1422.42,19641133
2021-08-17,1423.65,1441.96,1414.79,1441.95,1441.95,29667502
2021-08-18,1476.78,1480.2,1452.22,1464.68,1464.68,8586835
2021-08-19,1473.52,1483.35,1471.63,1474.33,1474.33,16089522
2021-08-20,1489.5,1489.76,1459.1,1474.1,1474.1,15504275
2021-08-23,1451.95,1482.64,1451.56,1465.59,1465.59,15536953
2021-08-24,1428.18,1453.57,1411.14,1438.61,1438.61,18974783
2021-08-25,1413.54,1423.17,1408.22,1419.72,1419.72,29154587
2021-08-26,1424.96,1436.33,1421.83,1430.03,1430.03,17260731
2021-08-27,1427.85,1460.14,1418.18,1432.66,1432.66,19670668
2021-08-30,1397.83,1402.14,1382.63,1400.32,1400.32,12898617
2021-08-31,1412.69,1432.87,1402.41,1424.28,1424.28,21800298
2021-09-01,1421.12,1428.54,1413.47,1420.78,1420.78,22293334
2021-09-02,1364.36,1382.85,1348.53,1359.11,1359.11,21514778
2021-09-03,1332.2,1341.16,1331.13,1339.6,1339.6,16180287
2021-09-06,1370.76,1381.5,1367.94,1368.47,1368.47,26207890
2021-09-07,1368.21,1372.89,1354.52,1359.17,1359.17,11840193
2021-09-08,1364.98,1391.02,1358.51,1375.02,1375.02,22001800
2021-09-09,1373.38,1377.77,1339.84,1362.93,1362.93,16144617
2021-09-10,1338.25,1345.47,1333.7,1336.15,1336.15,12836606
2021-09-13,1396.97,1397.1,1359.75,1373.79,1373.79,21153920
2021-09-14,1364.8,1375.1,1341.38,1366.29,1366.29,12561914
2021-09-15,1367.55,1392.84,1366.5,1374.48,1374.48,16341369
2021-09-16,1355.57,1388.48,1353.47,1374.34,1374.34,7505466
2021-09-17,1372.08,1390.31,1348.2,1365.84,1365.84,19207307
2021-09-20,1399.55,1405.34,1387.94,1397.37,1397.37,7112465
2021-09-21,1367.64,1385.7,1357.87,1366.79,1366.79,10691743
2021-09-22,1361.97,1366.8,1341.69,1359.27,1359.27,30331148
2021-09-23,1330.41,1332.17,1315.67,1323.71,1323.71,27850438
2021-09-24,1309.09,1325.11,1293.51,1312.97,1312.97,11417100
2021-09-27,1318.27,1323.47,1314.58,1318.58,1318.58,20833947
2021-09-28,1357.21,1365.12,1354.21,1354.33,1354.33,29701881
2021-09-29,1374.57,1375.18,1371.93,1374.9,1374.9,18225474
2021-09-30,1392.03,1402.86,1378.99,1383.86,1383.86,22076293
2021-10-01,1390.58,1417.12,1387.59,1408.09,1408.09,11933587
2021-10-04,1405.68,1428.26,1382.03,1409.62,1409.62,9395277
2021-10-05,1397.23,1397.59,1367.62,1382.35,1382.35,11560754
2021-10-06,1358.68,1364.8,1357.09,1363.35,1363.35,23444779
2021-10-07,1343.34,1349.83,1339.66,1346.37,1346.37,29426989
2021-10-08,1358.55,1378.02,1333.33,1351.82,1351.82,15844786
2021-10-11,1351.11,1371.11,1343.71,1344.53,1344.53,7738638
2021-10-12,1348.78,1349.14,1336.45,1337.16,1337.16,28369482
2021-10-13,1387.18,1389.38,1347.7,1369.03,1369.03,14168263
2021-10-14,1382.01,1397.84,1373.08,1384.82,1384.82,7562354
2021-10-15,1321.5,1346.07,1310.15,1319.69,1319.69,13502683
2021-10-18,1286.93,1298.88,1285.36,1298.74,1298.74,17579226
2021-10-19,1273.76,1296.02,1269.9,1271.27,1271.27,12562821
2021-10-20,1273.76,1284.46,1270.43,1273.87,1273.87,15174822
2021-10-21,1255.32,1273.97,1249.01,1256.46,1256.46,13555148
2021-10-22,1230.75,1238.92,1213.42,1231.03,1231.03,27341501
2021-10-25,1242.58,1268.18,1231.47,1245.95,1245.95,29285899
2021-10-26,1249.56,1267.27,1232.74,1242.93,1242.93,11280094
2021-10-27,1237.61,1252.76,1213.59,1228.64,1228.64,30490076
2021-10-28,1225.09,1229.61,1224.85,1225.79,1225.79,23487407
2021-10-29,1199.03,1207.1,1193.03,1205.9,1205.9,17758072
2021-11-01,1154.19,1166.75,1152.19,1155.44,1155.44,5730994
2021-11-02,1170.96,1176.05,1150.22,1162.47,1162.47,22395988
2021-11-03,1142.49,1154.94,1137.03,1148.5,1148.5,18852530
2021-11-04,1136.34,1139.76,1117.32,1136.09,1136.09,5705264
2021-11-05,1156.3,1183.19,1149.72,1168.97,1168.97,7889283
2021-11-08,1191.34,1222.43,1184.87,1202.89,1202.89,12688249
2021-11-09,1223.76,1238.5,1212.55,1218.8,1218.8,17294264
2021-11-10,1221.2,1223.15,1212.8,1220.16,1220.16,17664125
2021-11-11,1196.34,1223.39,1193.91,1215.99,1215.99,22895143
2021-11-12,1220.62,1251.83,1212.1,1229.76,1229.76,10768746
2021-11-15,1207.35,1225.33,1200.28,1212.56,1212.56,20696668
2021-11-16,1184.98,1200.08,1178.42,1194.68,1194.68,16689771
2021-11-17,1172.2,1189.0,1168.4,1178.38,1178.38,17551561
2021-11-18,1170.84,1183.64,1167.48,1175.93,1175.93,21467465
2021-11-19,1155.04,1183.4,1154.21,1170.02,1170.02,29922270
2021-11-22,1171.81,1179.16,1169.29,1170.98,1170.98,24560415
2021-11-23,1171.38,1179.91,1149.3,1158.53,1158.53,19576282
2021-11-24,1135.4,1140.77,1133.91,1138.88,1138.88,15739902
2021-11-25,1159.21,1165.28,1147.7,1151.07,1151.07,10283798
2021-11-26,1165.6,1167.12,1163.15,1164.06,1164.06,25746237
2021-11-29,1151.98,1181.47,1138.73,1160.53,1160.53,8933329
2021-11-30,1146.88,1157.94,1146.76,1148.2,1148.2,20266282
2021-12-01,1141.52,1159.83,1136.97,1144.68,1144.68,6582807
2021-12-02,1129.49,1140.18,1120.62,1130.4,1130.4,13939511
2021-12-03,1126.05,1128.3,1118.02,1126.22,1126.22,13565397
2021-12-06,1126.0,1135.67,1122.03,1135.29,1135.29,10850109
2021-12-07,1158.46,1173.9,1138.41,1157.06,1157.06,8813214
2021-12-08,1166.39,1179.79,1148.91,1162.38,1162.38,12422061
2021-12-09,1170.2,1179.23,1162.65,1174.79,1174.79,10466741
2021-12-10,1164.07,1180.42,1144.89,1164.3,1164.3,41972954
2021-12-13,1131.54,1147.73,1124.8,1147.57,1147.57,30197351
2021-12-14,1179.08,1186.17,1151.66,1175.01,1175.01,31666758
2021-12-15,1168.26,1176.34,1157.14,1171.12,1171.12,26972209
2021-12-16,1216.69,1232.26,1203.23,1209.9,1209.9,24589710
2021-12-17,1217.1,1233.4,1201.52,1211.46,1211.46,27310701
2021-12-20,1232.28,1233.3,1218.87,1222.0,1222.0,12809211
2021-12-21,1201.73,1246.18,1201.45,1222.44,1222.44,11225073
2021-12-22,1291.31,1300.36,1284.6,1287.32,1287.32,19595717
2021-12-23,1275.17,1285.33,1243.65,1262.81,1262.81,13349831
2021-12-24,1268.01,1282.26,1261.48,1281.14,1281.14,23401879
2021-12-27,1299.72,1303.41,1272.82,1288.01,1288.01,13687284
2021-12-28,1274.26,1284.52,1268.61,1268.66,1268.66,16275731
2021-12-29,1274.39,1292.99,1264.31,1267.87,1267.87,37129437
2021-12-30,1313.24,1340.52,1313.19,1332.92,1332.92,5525802
2021-12-31,1391.38,1412.66,1361.76,1385.59,1385.59,16040052
2022-01-03,1353.72,1376.45,1324.26,1351.09,1351.09,17360242
2022-01-04,1375.62,1381.98,1375.08,1381.9,1381.9,13664822
2022-01-05,1344.16,1382.44,1336.62,1357.21,1357.21,19925655
2022-01-06,1352.98,1358.23,1334.95,1356.79,1356.79,17237479
2022-01-07,1367.28,1369.09,1341.23,1359.85,1359.85,14238808
2022-01-10,1353.67,1362.68,1315.79,1337.68,1337.68,29809446
2022-01-11,1349.25,1375.95,1333.21,1358.35,1358.35,16719404
2022-01-12,1382.72,1417.86,1376.59,1402.55,1402.55,10239360
2022-01-13,1392.91,1410.4,1374.62,1383.46,1383.46,21814362
2022-01-14,1343.16,1356.84,1324.99,1347.37,1347.37,17331406
2022-01-17,1310.34,1327.14,1284.94,1307.91,1307.91,11092224
2022-01-18,1302.41,1328.33,1300.31,1316.61,1316.61,22722520
2022-01-19,1322.64,1354.11,1316.48,1341.88,1341.88,9285590
2022-01-20,1365.94,1375.69,1345.98,1353.27,1353.27,6247334
2022-01-21,1336.17,1349.58,1334.76,1335.78,1335.78,19607318
2022-01-24,1334.2,1336.1,1330.0,1335.89,1335.89,12696017
2022-01-25,1384.85,1388.5,1365.37,1366.26,1366.26,10748864
2022-01-26,1296.02,1304.83,1295.32,1295.55,1295.55,18628064
2022-01-27,1262.48,1265.16,1252.29,1258.57,1258.57,27270086
2022-01-28,1263.79,1267.88,1245.82,1255.21,1255.21,14136047
2022-01-31,1251.01,1253.34,1227.63,1248.53,1248.53,13170155
2022-02-01,1213.32,1224.55,1201.17,1220.59,1220.59,10625424
2022-02-02,1247.08,1279.28,1240.22,1263.78,1263.78,13885954
2022-02-03,1236.76,1259.02,1228.61,1239.29,1239.29,31676150
2022-02-04,1269.14,1287.35,1262.67,1279.58,1279.58,26642613
2022-02-07,1287.4,1292.72,1273.43,1286.18,1286.18,22956308
2022-02-08,1287.28,1294.61,1286.63,1292.21,1292.21,11118650
2022-02-09,1288.53,1295.71,1262.88,1277.29,1277.29,11126742
2022-02-10,1260.87,1263.09,1246.57,1262.83,1262.83,25201842
2022-02-11,1264.75,1280.71,1255.53,1256.44,1256.44,12390935
2022-02-14,1258.57,1262.42,1235.65,1252.11,1252.11,9624586
2022-02-15,1272.91,1277.1,1271.51,1273.05,1273.05,17998772
2022-02-16,1280.23,1305.19,1266.98,1287.8,1287.8,8516616
2022-02-17,1307.34,1307.43,1280.85,1301.2,1301.2,18851663
2022-02-18,1246.2,1265.16,1240.53,1255.59,1255.59,7266456
2022-02-21,1264.97,1272.63,1249.38,1256.19,1256.19,18554649
2022-02-22,1286.69,1300.5,1261.86,1279.18,1279.18,13614457
2022-02-23,1250.32,1280.06,1242.11,1264.94,1264.94,9222251
2022-02-24,1282.76,1320.49,1272.77,1297.84,1297.84,16187371
2022-02-25,1311.23,1325.96,1287.34,1309.56,1309.56,9447771
2022-02-28,1285.93,1286.71,1284.08,1284.23,1284.23,19947159
2022-03-01,1334.16,1346.25,1318.46,1324.3,1324.3,21061059
2022-03-02,1310.05,1319.41,1298.84,1315.46,1315.46,4810321
2022-03-03,1304.64,1313.28,1300.84,1312.84,1312.84,14809160
2022-03-04,1253.91,1275.44,1239.47,1258.6,1258.6,21029275
2022-03-07,1255.78,1292.69,1251.18,1276.58,1276.58,9651327
2022-03-08,1262.44,1275.05,1258.21,1262.33,1262.33,17569187
2022-03-09,1319.08,1320.15,1290.65,1302.17,1302.17,17565361
2022-03-10,1319.5,1326.99,1297.19,1301.54,1301.54,6869726
2022-03-11,1268.24,1272.88,1256.44,1264.83,1264.83,22643291
2022-03-14,1239.17,1249.4,1219.34,1242.42,1242.42,21355694
2022-03-15,1240.6,1262.52,1229.04,1253.28,1253.28,19426830
2022-03-16,1296.07,1311.64,1292.79,1300.79,1300.79,17508087
2022-03-17,1325.94,1335.56,1324.41,1329.04,1329.04,36582411
2022-03-18,1340.99,1348.69,1339.33,1343.0,1343.0,12314164
2022-03-21,1325.76,1358.97,1322.42,1335.52,1335.52,26234316
2022-03-22,1356.92,1361.98,1349.7,1357.34,1357.34,22739700
2022-03-23,1361.12,1371.02,1348.34,1361.93,1361.93,13568251
2022-03-24,1341.81,1361.61,1323.01,1335.17,1335.17,6314799
2022-03-25,1340.98,1343.5,1322.39,1341.48,1341.48,6430709
2022-03-28,1302.61,1309.1,1274.4,1297.56,1297.56,9738020
2022-03-29,1278.74,1295.4,1261.5,1287.2,1287.2,11009051
2022-03-30,1356.32,1357.89,1349.17,1350.19,1350.19,19043113
2022-03-31,1396.34,1397.3,1395.59,1395.85,1395.85,10544006
2022-04-01,1422.42,1424.08,1382.67,1401.78,1401.78,23294378
2022-04-04,1377.16,1381.71,1359.43,1360.89,1360.89,6319065
2022-04-05,1381.91,1386.53,1378.81,1381.17,1381.17,9367345
2022-04-06,1373.71,1384.0,1353.32,1364.25,1364.25,26660436
2022-04-07,1422.25,1427.03,1405.55,1406.84,1406.84,15205143
2022-04-08,1395.05,1406.0,1386.32,1387.3,1387.3,20507780
2022-04-11,1359.33,1366.55,1348.75,1366.45,1366.45,24146786
2022-04-12,1321.25,1343.56,1319.28,1325.09,1325.09,54391198
2022-04-13,1284.18,1284.45,1273.71,1280.48,1280.48,25435822
2022-04-14,1328.01,1336.85,1319.79,1331.02,1331.02,14175278
2022-04-15,1292.89,1301.99,1273.89,1286.42,1286.42,17198472
2022-04-18,1305.32,1311.83,1285.38,1297.28,1297.28,10251227
2022-04-19,1330.06,1336.57,1294.7,1315.81,1315.81,9452352
2022-04-20,1339.82,1340.61,1330.87,1338.55,1338.55,10905973
2022-04-21,1336.79,1343.84,1309.85,1336.29,1336.29,5064427
2022-04-22,1335.59,1353.19,1332.02,1332.64,1332.64,15027564
2022-04-25,1307.05,1314.95,1305.83,1309.29,1309.29,20102466
2022-04-26,1242.49,1286.45,1239.77,1261.51,1261.51,35297201
2022-04-27,1265.77,1293.96,1264.2,1278.46,1278.46,18630791
2022-04-28,1289.28,1298.65,1265.48,1277.79,1277.79,8463269
2022-04-29,1289.2,1301.1,1269.24,1281.67,1281.67,19012306
2022-05-02,1244.42,1257.21,1223.71,1241.13,1241.13,5894404
2022-05-03,1207.37,1220.53,1190.14,1213.48,1213.48,12032654
2022-05-04,1193.49,1201.16,1182.45,1201.09,1201.09,7508625
2022-05-05,1194.31,1201.85,1193.57,1194.65,1194.65,10960540
2022-05-06,1207.73,1227.95,1203.64,1225.4,1225.4,5841731
2022-05-09,1244.69,1251.21,1224.42,1229.4,1229.4,16219985
2022-05-10,1248.94,1265.72,1247.84,1253.07,1253.07,36167766
2022-05-11,1298.28,1307.31,1272.91,1285.43,1285.43,6764650
2022-05-12,1296.82,1299.12,1286.01,1287.42,1287.42,14017754
2022-05-13,1359.84,1372.89,1333.29,1350.12,1350.12,21001926
2022-05-16,1326.54,1345.06,1319.14,1338.75,1338.75,20206750
2022-05-17,1326.85,1354.04,1316.67,1329.89,1329.89,10202933
2022-05-18,1341.12,1363.3,1334.84,1343.73,1343.73,22793473
2022-05-19,1334.81,1337.06,1312.13,1323.6,1323.6,6414995
2022-05-20,1317.25,1320.0,1306.87,1318.02,1318.02,7087223
2022-05-23,1336.26,1340.15,1335.39,1336.98,1336.98,32724147
2022-05-24,1336.45,1359.53,1330.89,1336.01,1336.01,30468004
2022-05-25,1307.12,1315.92,1306.28,1313.94,1313.94,9886899
2022-05-26,1314.83,1317.26,1306.33,1309.65,1309.65,15390315
2022-05-27,1343.85,1346.1,1323.49,1339.55,1339.55,25932231
2022-05-30,1341.03,1370.8,1334.35,1350.25,1350.25,15801266
2022-05-31,1354.39,1358.16,1338.58,1353.14,1353.14,33457485
2022-06-01,1326.3,1338.13,1325.63,1336.86,1336.86,8834420
2022-06-02,1363.57,1368.42,1321.06,1343.47,1343.47,24740140
2022-06-03,1391.93,1394.47,1359.86,1387.11,1387.11,9285465
2022-06-06,1374.67,1388.22,1372.31,1385.42,1385.42,11803022
2022-06-07,1381.51,1395.04,1377.44,1377.65,1377.65,21821153
2022-06-08,1353.64,1381.52,1350.3,1373.46,1373.46,18947972
2022-06-09,1366.78,1381.43,1366.59,1379.43,1379.43,9523596
2022-06-10,1330.25,1335.79,1295.59,1310.6,1310.6,24610877
2022-06-13,1274.87,1298.96,1272.24,1292.13,1292.13,28439848
2022-06-14,1308.67,1314.82,1282.72,1292.02,1292.02,12935111
2022-06-15,1348.98,1385.11,1336.17,1362.43,1362.43,54819839
2022-06-16,1355.17,1391.84,1354.91,1381.59,1381.59,14766454
2022-06-17,1369.93,1383.31,1367.64,1380.67,1380.67,3390665
2022-06-20,1394.92,1403.66,1379.52,1383.86,1383.86,13067170
2022-06-21,1448.11,1451.84,1431.96,1451.48,1451.48,23824864
2022-06-22,1477.9,1484.16,1448.65,1475.87,1475.87,8902330
2022-06-23,1558.89,1576.02,1557.57,1573.24,1573.24,6518385
2022-06-24,1567.57,1609.57,1557.44,1584.6,1584.6,19030405
2022-06-27,1617.49,1627.98,1601.33,1626.61,1626.61,9169656
2022-06-28,1631.41,1654.98,1607.51,1630.13,1630.13,11614151
2022-06-29,1630.23,1677.57,1628.76,1658.12,1658.12,7979950
2022-06-30,1629.17,1642.55,1613.22,1628.41,1628.41,17878261
2022-07-01,1659.89,1674.82,1655.61,1658.94,1658.94,5889105
2022-07-04,1616.23,1631.05,1585.17,1600.94,1600.94,15730088
2022-07-05,1581.23,1624.52,1574.77,1595.15,1595.15,11936528
2022-07-06,1600.76,1614.36,1576.3,1590.46,1590.46,4783690
2022-07-07,1596.24,1617.3,1585.5,1611.43,1611.43,20426736
2022-07-08,1597.69,1619.14,1596.83,1602.14,1602.14,22439298
2022-07-11,1638.78,1654.78,1627.85,1635.82,1635.82,7938192
2022-07-12,1615.09,1632.46,1605.07,1626.18,1626.18,7292965
2022-07-13,1689.82,1709.33,1682.6,1689.68,1689.68,16288566
2022-07-14,1692.68,1703.39,1689.76,1698.75,1698.75,10462071
2022-07-15,1707.4,1749.44,1700.26,1722.82,1722.82,6790928
2022-07-18,1720.37,1739.21,1711.1,1738.26,1738.26,18334623
2022-07-19,1734.9,1760.02,1693.91,1726.26,1726.26,9431422
2022-07-20,1715.91,1740.6,1712.04,1731.3,1731.3,17263812
2022-07-21,1727.6,1748.44,1722.4,1728.21,1728.21,25930778
2022-07-22,1730.87,1737.97,1678.03,1707.61,1707.61,10230159
2022-07-25,1693.05,1707.73,1669.31,1695.35,1695.35,10836145
2022-07-26,1713.22,1722.24,1697.87,1703.91,1703.91,12089218
2022-07-27,1640.69,1675.17,1638.63,1655.35,1655.35,18182446
2022-07-28,1676.88,1682.89,1647.34,1670.35,1670.35,11645326
2022-07-29,1608.42,1618.3,1606.77,1611.71,1611.71,21277621
2022-08-01,1655.44,1656.81,1640.79,1640.84,1640.84,13768969
2022-08-02,1629.93,1632.68,1607.24,1610.66,1610.66,56219104
2022-08-03,1658.39,1667.35,1640.37,1654.59,1654.59,14841354
2022-08-04,1644.67,1662.38,1622.03,1646.38,1646.38,17948317
2022-08-05,1578.72,1594.76,1567.08,1586.01,1586.01,9674633
2022-08-08,1640.58,1644.32,1626.46,1637.63,1637.63,17042374
2022-08-09,1590.5,1613.65,1579.51,1603.3,1603.3,17481993
2022-08-10,1588.41,1605.62,1585.62,1591.4,1591.4,29718736
2022-08-11,1631.38,1659.66,1625.88,1631.66,1631.66,8819195
2022-08-12,1598.52,1625.25,1573.41,1595.12,1595.12,15332709
2022-08-15,1595.04,1613.92,1586.18,1604.31,1604.31,13060618
2022-08-16,1591.78,1595.03,1574.22,1581.18,1581.18,18998794
2022-08-17,1574.12,1605.28,1570.89,1586.44,1586.44,5272279
2022-08-18,1563.35,1581.36,1544.82,1571.42,1571.42,15482920
2022-08-19,1622.42,1634.95,1593.02,1611.15,1611.15,9098321
2022-08-22,1580.47,1622.02,1568.04,1597.92,1597.92,4461904
2022-08-23,1543.69,1574.76,1520.56,1549.71,1549.71,14758745
2022-08-24,1531.21,1537.29,1525.95,1529.97,1529.97,11749811
2022-08-25,1508.6,1508.92,1475.76,1492.61,1492.61,24372156
2022-08-26,1509.26,1525.33,1479.73,1496.06,1496.06,9142978
2022-08-29,1545.02,1551.31,1531.31,1532.36,1532.36,38839193
2022-08-30,1531.28,1553.43,1526.63,1527.17,1527.17,22121131
2022-08-31,1462.83,1499.88,1453.13,1475.98,1475.98,14133468
