Date,Open,High,Low,Close,Adj Close,Volume
2021-08-11,3550.62,3559.5,3501.48,3545.35,3545.35,10844784
2021-08-12,3503.1,3519.16,3458.24,3465.29,3465.29,3525317
2021-08-13,3379.91,3395.36,3353.85,3370.14,3370.14,3981138
2021-08-16,3340.8,3384.33,3318.02,3333.66,3333.66,12306022
2021-08-17,3340.37,3376.11,3326.5,3350.95,3350.95,4275115
2021-08-18,3296.36,3297.58,3270.36,3282.81,3282.81,13881052
2021-08-19,3326.24,3337.66,3291.94,3308.12,3308.12,11265209
2021-08-20,3281.72,3291.35,3279.87,3286.96,3286.96,11297120
2021-08-23,3476.17,3574.48,3450.77,3516.32,3516.32,3271585
2021-08-24,3642.77,3658.3,3540.47,3587.58,3587.58,13599024
2021-08-25,3718.38,3802.38,3711.19,3770.76,3770.76,9033962
2021-08-26,3813.56,3815.61,3785.12,3788.49,3788.49,8261133
2021-08-27,3694.18,3755.85,3656.73,3702.11,3702.11,21028771
2021-08-30,3709.01,3730.1,3658.89,3715.5,3715.5,9684872
2021-08-31,3597.52,3684.45,3585.49,3634.33,3634.33,8198371
2021-09-01,3590.61,3616.0,3527.3,3596.52,3596.52,8381920
2021-09-02,3571.98,3596.14,3547.21,3564.72,3564.72,3576722
2021-09-03,3528.99,3609.16,3477.32,3542.73,3542.73,7030995
2021-09-06,3425.13,3474.77,3360.02,3426.57,3426.57,18366386
2021-09-07,3388.56,3420.69,3344.34,3382.93,3382.93,13379705
2021-09-08,3350.25,3381.82,3347.77,3356.57,3356.57,10851787
2021-09-09,3396.72,3406.53,3364.79,3381.07,3381.07,6645413
2021-09-10,3419.02,3443.2,3378.97,3426.81,3426.81,4602515
2021-09-13,3481.27,3484.55,3421.77,3471.23,3471.23,18710590
2021-09-14,3444.04,3474.81,3443.88,3473.01,3473.01,7576412
2021-09-15,3430.64,3483.79,3425.7,3470.68,3470.68,13264246
2021-09-16,3554.08,3614.73,3512.84,3548.47,3548.47,5506923
2021-09-17,3320.49,3400.94,3314.65,3374.72,3374.72,7267799
2021-09-20,3300.68,3313.2,3251.09,3278.29,3278.29,18502743
2021-09-21,3297.92,3334.65,3287.28,3332.31,3332.31,10061277
2021-09-22,3404.01,3465.82,3387.63,3422.67,3422.67,8049258
2021-09-23,3359.52,3448.69,3348.33,3392.3,3392.3,16759400
2021-09-24,3452.86,3461.31,3435.43,3458.56,3458.56,14449863
2021-09-27,3437.88,3451.76,3421.66,3449.9,3449.9,6645274
2021-09-28,3553.09,3561.63,3466.83,3493.41,3493.41,12384069
2021-09-29,3555.12,3577.36,3542.37,3559.8,3559.8,13631261
2021-09-30,3486.36,3515.71,3457.11,3486.71,3486.71,8231223
2021-10-01,3461.93,3468.38,3371.58,3428.83,3428.83,17096041
2021-10-04,3399.95,3426.43,3365.25,3384.88,3384.88,8675826
2021-10-05,3384.43,3430.94,3374.8,3387.9,3387.9,14014117
2021-10-06,3357.35,3420.94,3353.43,3368.6,3368.6,11605493
2021-10-07,3472.05,3490.62,3414.21,3454.66,3454.66,15691246
2021-10-08,3445.07,3498.29,3440.0,3447.89,3447.89,12961710
2021-10-11,3595.04,3637.61,3532.23,3576.89,3576.89,14376193
2021-10-12,3460.57,3538.77,3434.8,3479.59,3479.59,12270578
2021-10-13,3670.78,3733.03,3613.56,3675.2,3675.2,16292292
2021-10-14,3688.09,3722.18,3666.57,3685.02,3685.02,6064207
2021-10-15,3674.54,3759.66,3667.05,3711.91,3711.91,17299112
2021-10-18,3752.23,3771.68,3727.52,3762.58,3762.58,18897577
2021-10-19,3756.82,3777.01,3689.55,3729.54,3729.54,7773891
2021-10-20,3800.89,3840.41,3709.93,3767.07,3767.07,8981119
2021-10-21,3758.67,3799.96,3733.29,3786.36,3786.36,13004419
2021-10-22,3679.65,3690.17,3670.95,3677.77,3677.77,15872183
2021-10-25,3729.43,3756.19,3700.66,3720.39,3720.39,6510371
2021-10-26,3752.73,3822.06,3734.14,3770.53,3770.53,6472285
2021-10-27,3559.76,3588.84,3526.22,3549.89,3549.89,3301058
2021-10-28,3454.84,3531.1,3436.94,3477.14,3477.14,6823146
2021-10-29,3383.91,3432.74,3367.42,3385.57,3385.57,10062553
2021-11-01,3414.98,3490.04,3382.22,3430.38,3430.38,14434393
2021-11-02,3453.27,3474.37,3402.5,3470.69,3470.69,11600559
2021-11-03,3321.19,3376.37,3304.4,3351.95,3351.95,9726028
2021-11-04,3344.56,3357.74,3303.08,3306.09,3306.09,10076350
2021-11-05,3233.9,3242.27,3217.15,3218.14,3218.14,17882441
2021-11-08,3447.99,3451.58,3350.37,3391.84,3391.84,7879694
2021-11-09,3360.17,3385.97,3344.01,3378.04,3378.04,10593045
2021-11-10,3333.57,3386.68,3318.48,3339.61,3339.61,10725607
2021-11-11,3347.77,3402.49,3330.96,3343.24,3343.24,8749548
2021-11-12,3334.56,3397.05,3314.56,3371.21,3371.21,9046382
2021-11-15,3330.83,3358.06,3300.95,3316.14,3316.14,13398293
2021-11-16,3347.88,3362.69,3328.04,3338.29,3338.29,6309104
2021-11-17,3507.21,3547.18,3503.81,3506.41,3506.41,14387601
2021-11-18,3510.27,3582.31,3466.22,3512.85,3512.85,18728846
2021-11-19,3454.25,3485.06,3432.25,3467.54,3467.54,3708347
2021-11-22,3419.5,3436.73,3372.43,3433.87,3433.87,11270041
2021-11-23,3505.5,3517.71,3494.94,3503.53,3503.53,17731496
2021-11-24,3522.3,3531.07,3485.08,3497.45,3497.45,7998152
2021-11-25,3539.34,3647.02,3529.79,3580.08,3580.08,10845405
2021-11-26,3565.98,3685.4,3553.9,3622.9,3622.9,8711977
2021-11-29,3652.32,3666.88,3535.87,3595.32,3595.32,13858320
2021-11-30,3561.61,3604.02,3542.65,3600.84,3600.84,8925520
2021-12-01,3515.54,3564.61,3508.8,3562.26,3562.26,6644471
2021-12-02,3584.91,3623.93,3581.51,3602.96,3602.96,14325606
2021-12-03,3649.17,3661.58,3612.07,3615.27,3615.27,14363119
2021-12-06,3555.22,3580.44,3526.81,3568.29,3568.29,16506410
2021-12-07,3426.78,3464.96,3410.27,3435.1,3435.1,4440139
2021-12-08,3360.7,3368.52,3319.79,3365.76,3365.76,6944683
2021-12-09,3357.2,3368.06,3310.42,3364.49,3364.49,4926726
2021-12-10,3387.89,3436.88,3362.76,3379.06,3379.06,7676658
2021-12-13,3332.2,3359.97,3321.18,3353.88,3353.88,3724169
2021-12-14,3344.01,3359.98,3306.97,3335.87,3335.87,5812998
2021-12-15,3282.26,3339.14,3246.74,3275.79,3275.79,17932838
2021-12-16,3282.16,3325.64,3246.0,3309.17,3309.17,14535910
2021-12-17,3495.21,3508.88,3391.83,3445.89,3445.89,16355891
2021-12-20,3537.48,3554.47,3527.17,3536.24,3536.24,7992876
2021-12-21,3629.92,3631.86,3555.1,3614.45,3614.45,12207948
2021-12-22,3723.16,3757.05,3668.95,3718.17,3718.17,9515006
2021-12-23,3678.7,3713.22,3675.93,3707.52,3707.52,5119366
2021-12-24,3835.37,3842.4,3833.83,3834.59,3834.59,10030735
2021-12-27,3828.28,3846.22,3784.09,3813.77,3813.77,6727487
2021-12-28,3836.05,3897.17,3827.89,3841.09,3841.09,11749491
2021-12-29,3820.84,3888.29,3802.44,3835.74,3835.74,4624103
2021-12-30,3804.29,3848.39,3734.81,3791.93,3791.93,5635591
2021-12-31,3927.0,3950.45,3911.54,3948.41,3948.41,12097421
2022-01-03,3996.18,3996.96,3860.23,3926.55,3926.55,3155076
2022-01-04,3822.27,3965.6,3821.69,3892.96,3892.96,7116362
2022-01-05,3905.35,3910.89,3878.54,3900.29,3900.29,8623917
2022-01-06,3908.79,3924.13,3861.74,3898.55,3898.55,7866388
2022-01-07,3828.06,3847.44,3799.53,3845.52,3845.52,9558872
2022-01-10,3993.5,4010.51,3969.09,4003.35,4003.35,16348397
2022-01-11,4020.66,4075.38,4010.53,4058.91,4058.91,12766583
2022-01-12,4084.73,4128.92,4050.82,4114.83,4114.83,10884284
2022-01-13,4124.77,4155.47,4050.75,4119.63,4119.63,9877734
2022-01-14,4044.02,4101.57,4043.59,4079.76,4079.76,11160173
2022-01-17,4201.27,4207.95,4122.36,4153.22,4153.22,8429627
2022-01-18,4187.73,4192.08,4154.33,4189.92,4189.92,3142877
2022-01-19,4218.73,4219.36,4127.33,4143.83,4143.83,10981278
2022-01-20,4141.0,4143.49,4085.82,4107.53,4107.53,4990305
2022-01-21,4160.21,4162.04,4138.9,4154.01,4154.01,5257388
2022-01-24,4247.82,4276.16,4161.2,4220.25,4220.25,8548877
2022-01-25,4172.62,4234.01,4108.99,4174.39,4174.39,10193490
2022-01-26,4271.52,4301.02,4247.36,4278.11,4278.11,6069641
2022-01-27,4203.66,4281.45,4191.33,4266.99,4266.99,13924973
2022-01-28,4339.39,4437.82,4333.0,4358.79,4358.79,10923423
2022-01-31,4169.77,4305.72,4164.84,4236.31,4236.31,3916639
2022-02-01,4227.04,4238.02,4224.34,4234.16,4234.16,7921787
2022-02-02,4088.48,4118.91,4023.14,4093.25,4093.25,7111252
2022-02-03,3996.72,4072.65,3947.52,4011.73,4011.73,9068622
2022-02-04,3937.52,3991.73,3906.24,3953.35,3953.35,6152663
2022-02-07,3953.15,3957.2,3893.23,3924.45,3924.45,25429202
2022-02-08,3908.62,3987.21,3878.79,3944.12,3944.12,5549952
2022-02-09,4023.89,4026.67,3952.2,4023.65,4023.65,9339127
2022-02-10,4082.09,4125.5,4044.81,4118.14,4118.14,16354715
2022-02-11,4174.65,4224.81,4118.88,4193.81,4193.81,34284156
2022-02-14,4120.63,4162.44,4079.43,4119.74,4119.74,2601109
2022-02-15,3913.98,3972.7,3908.58,3917.32,3917.32,6368199
2022-02-16,3885.32,3921.62,3852.86,3857.23,3857.23,10954089
2022-02-17,3888.88,3897.61,3848.54,3852.43,3852.43,10089828
2022-02-18,4022.47,4068.33,3990.9,3994.18,3994.18,8708584
2022-02-21,3951.31,3978.81,3913.44,3971.69,3971.69,7490369
2022-02-22,4051.71,4172.53,4029.39,4100.25,4100.25,13956783
2022-02-23,3932.3,3987.85,3906.21,3956.44,3956.44,6958927
2022-02-24,3826.39,3838.83,3756.35,3816.74,3816.74,11474521
2022-02-25,3975.67,4010.23,3911.8,3932.16,3932.16,12266907
2022-02-28,4033.87,4101.95,4025.83,4077.78,4077.78,14324279
2022-03-01,3969.7,3979.22,3960.95,3967.5,3967.5,6019874
2022-03-02,3990.46,4009.28,3921.6,3980.17,3980.17,10944805
2022-03-03,3822.63,3951.12,3816.13,3879.5,3879.5,4306530
2022-03-04,3917.11,3929.47,3865.08,3906.2,3906.2,19179409
2022-03-07,3844.57,3899.0,3815.15,3865.4,3865.4,3369416
2022-03-08,3857.09,3885.15,3802.2,3835.86,3835.86,7676236
2022-03-09,3836.72,3922.44,3830.75,3851.12,3851.12,7513018
2022-03-10,3904.22,3911.13,3828.24,3846.71,3846.71,7069813
2022-03-11,3869.2,3907.08,3860.39,3863.94,3863.94,11756366
2022-03-14,3938.37,3950.96,3850.19,3898.57,3898.57,12317471
2022-03-15,4069.35,4070.28,3999.8,4008.28,4008.28,8305038
2022-03-16,4097.52,4213.64,4091.0,4152.91,4152.91,12435325
2022-03-17,4288.43,4307.94,4247.63,4276.59,4276.59,18793142
2022-03-18,4129.38,4146.93,4129.05,4134.87,4134.87,9834721
2022-03-21,4195.33,4228.37,4166.39,4168.14,4168.14,4510305
2022-03-22,4115.0,4140.34,4045.44,4100.18,4100.18,8383286
2022-03-23,4256.71,4261.67,4228.73,4243.62,4243.62,7043190
2022-03-24,4295.4,4306.18,4267.62,4296.57,4296.57,7321496
2022-03-25,4260.25,4322.47,4225.59,4289.98,4289.98,12163035
2022-03-28,4342.83,4352.27,4328.21,4335.93,4335.93,6680950
2022-03-29,4467.42,4485.85,4445.02,4477.7,4477.7,11871117
2022-03-30,4526.68,4543.94,4425.71,4475.46,4475.46,5987296
2022-03-31,4514.61,4527.93,4436.76,4473.02,4473.02,21056585
2022-04-01,4390.18,4395.39,4361.7,4390.01,4390.01,11631058
2022-04-04,4369.25,4393.09,4312.22,4354.13,4354.13,7409398
2022-04-05,4394.13,4429.21,4323.68,4346.37,4346.37,12335899
2022-04-06,4402.37,4485.17,4388.27,4446.93,4446.93,5299086
2022-04-07,4482.3,4520.71,4461.2,4509.47,4509.47,21710966
2022-04-08,4414.53,4481.57,4379.02,4454.53,4454.53,14882378
2022-04-11,4515.46,4522.81,4436.97,4446.25,4446.25,14055463
2022-04-12,4525.62,4554.7,4471.7,4542.64,4542.64,13489570
2022-04-13,4437.99,4462.6,4371.19,4412.87,4412.87,4629254
2022-04-14,4546.48,4564.49,4474.36,4478.0,4478.0,7913606
2022-04-15,4464.52,4484.96,4372.58,4460.14,4460.14,13930079
2022-04-18,4534.35,4587.7,4470.55,4548.07,4548.07,11913921
2022-04-19,4661.98,4682.14,4656.23,4656.36,4656.36,7364659
2022-04-20,4681.86,4698.62,4628.61,4640.53,4640.53,9896754
2022-04-21,4644.69,4754.56,4615.93,4678.47,4678.47,12166332
2022-04-22,4705.32,4853.85,4693.34,4776.87,4776.87,6792510
2022-04-25,4788.76,4933.9,4757.18,4843.08,4843.08,6285994
2022-04-26,4869.9,4875.0,4809.83,4860.37,4860.37,5684958
2022-04-27,4704.06,4715.7,4597.42,4640.81,4640.81,11612193
2022-04-28,4855.02,4866.7,4775.64,4838.12,4838.12,8124421
2022-04-29,4768.97,4819.14,4717.82,4782.41,4782.41,16374352
2022-05-02,4961.52,4979.21,4876.88,4910.84,4910.84,12223161
2022-05-03,4772.75,4781.25,4751.4,4770.52,4770.52,14469753
2022-05-04,4826.17,4842.79,4708.63,4782.3,4782.3,2495178
2022-05-05,4832.96,4876.12,4747.03,4806.56,4806.56,25225739
2022-05-06,4718.05,4787.89,4689.09,4720.01,4720.01,11941199
2022-05-09,4693.0,4778.86,4673.05,4739.55,4739.55,7728866
2022-05-10,4764.64,4815.9,4731.27,4815.46,4815.46,7905623
2022-05-11,4846.76,4847.6,4728.32,4753.4,4753.4,6485990
2022-05-12,5011.89,5072.67,4913.65,4987.56,4987.56,8651726
2022-05-13,4860.3,4902.34,4785.68,4854.66,4854.66,23075161
2022-05-16,4749.93,4780.6,4685.39,4733.22,4733.22,7731120
2022-05-17,4639.78,4720.9,4631.54,4699.41,4699.41,9088831
2022-05-18,4840.2,4873.1,4806.63,4841.06,4841.06,15135361
2022-05-19,4741.48,4867.41,4714.82,4786.69,4786.69,4995789
2022-05-20,4819.02,4971.04,4811.14,4908.73,4908.73,29514825
2022-05-23,4975.95,4979.42,4869.65,4934.96,4934.96,7130815
2022-05-24,4873.36,4978.74,4830.63,4889.25,4889.25,8993341
2022-05-25,4865.66,4961.22,4854.93,4916.6,4916.6,16970560
2022-05-26,4804.46,4853.88,4734.25,4800.94,4800.94,10235978
2022-05-27,4784.74,4818.92,4720.18,4757.46,4757.46,11077293
2022-05-30,4771.5,4783.06,4680.56,4765.14,4765.14,23406336
2022-05-31,4657.79,4690.1,4627.28,4636.62,4636.62,18936480
2022-06-01,4560.74,4589.22,4512.01,4523.81,4523.81,12162412
2022-06-02,4569.81,4580.69,4561.58,4561.71,4561.71,10206610
2022-06-03,4590.91,4596.54,4532.68,4573.63,4573.63,9907130
2022-06-06,4426.17,4449.99,4356.27,4440.35,4440.35,14355805
2022-06-07,4353.17,4373.52,4268.04,4299.58,4299.58,17639332
2022-06-08,4358.54,4371.21,4261.25,4334.98,4334.98,7327535
2022-06-09,4456.41,4509.49,4426.9,4434.21,4434.21,4141925
2022-06-10,4472.29,4479.73,4365.56,4432.88,4432.88,8758445
2022-06-13,4692.52,4744.97,4606.25,4658.02,4658.02,5134535
2022-06-14,4707.03,4778.52,4636.84,4728.88,4728.88,24701652
2022-06-15,4843.66,4849.97,4671.94,4756.9,4756.9,16505052
2022-06-16,4996.79,5039.5,4933.5,5031.45,5031.45,11470455
2022-06-17,4921.51,5019.46,4855.41,4931.99,4931.99,12772899
2022-06-20,4808.8,4940.25,4769.26,4855.28,4855.28,10259947
2022-06-21,4831.9,4838.95,4717.03,4789.52,4789.52,7772613
2022-06-22,4803.11,4892.15,4762.66,4805.38,4805.38,13182493
2022-06-23,4815.31,4910.38,4810.1,4851.93,4851.93,11219348
2022-06-24,4824.03,4892.37,4768.1,4818.32,4818.32,4597721
2022-06-27,4813.43,4845.25,4800.79,4826.19,4826.19,12987454
2022-06-28,4890.4,4950.19,4772.21,4856.9,4856.9,11069772
2022-06-29,4886.05,4953.93,4859.73,4889.73,4889.73,18135103
2022-06-30,4882.24,4975.36,4868.55,4923.92,4923.92,11610596
2022-07-01,4911.75,5025.36,4892.75,4957.03,4957.03,11523364
2022-07-04,5178.03,5180.08,5016.79,5084.74,5084.74,16346460
2022-07-05,5103.16,5214.96,5073.26,5170.82,5170.82,15063949
2022-07-06,5155.28,5256.04,5103.71,5202.11,5202.11,9995493
2022-07-07,5297.86,5344.33,5223.44,5328.46,5328.46,11000065
2022-07-08,5467.64,5515.83,5394.0,5489.5,5489.5,12829960
2022-07-11,5439.81,5482.7,5418.61,5463.41,5463.41,19714011
2022-07-12,5339.03,5454.15,5316.77,5395.21,5395.21,10581024
2022-07-13,5347.09,5364.76,5333.97,5339.41,5339.41,7355804
2022-07-14,5385.35,5393.9,5283.93,5292.46,5292.46,11349343
2022-07-15,5321.82,5365.81,5290.76,5331.25,5331.25,5679726
2022-07-18,5358.97,5528.47,5321.71,5429.47,5429.47,16986486
2022-07-19,5371.26,5439.31,5332.75,5428.83,5428.83,18823738
2022-07-20,5443.85,5533.82,5355.97,5460.65,5460.65,14921652
2022-07-21,5532.02,5585.11,5385.62,5489.72,5489.72,21402490
2022-07-22,5420.82,5463.0,5402.08,5457.34,5457.34,8926830
2022-07-25,5283.29,5385.93,5275.8,5359.66,5359.66,10839400
2022-07-26,5490.79,5545.02,5447.95,5468.68,5468.68,26558237
2022-07-27,5185.84,5242.11,5139.03,5227.56,5227.56,2770462
2022-07-28,5384.95,5398.74,5338.57,5344.21,5344.21,12289287
2022-07-29,5334.43,5371.41,5232.31,5320.85,5320.85,20902188
2022-08-01,5451.47,5460.24,5376.09,5434.31,5434.31,11299799
2022-08-02,5318.7,5331.75,5281.37,5329.21,5329.21,10273294
2022-08-03,5184.35,5212.5,5168.37,5204.79,5204.79,7411773
2022-08-04,5261.57,5268.77,5080.72,5172.19,5172.19,34352549
2022-08-05,5139.48,5223.17,5093.33,5194.12,5194.12,15659463
2022-08-08,5282.99,5291.69,5255.78,5274.4,5274.4,5748732
2022-08-09,5338.0,5399.99,5210.91,5300.11,5300.11,12751564
2022-08-10,5336.29,5378.95,5180.95,5282.76,5282.76,7213882
2022-08-11,5473.65,5489.97,5367.41,5390.37,5390.37,15909364
2022-08-12,5387.03,5389.34,5360.46,5385.98,5385.98,17985647
2022-08-15,5484.2,5565.8,5390.52,5456.76,5456.76,6896022
2022-08-16,5211.99,5236.43,5171.8,5178.99,5178.99,5904348
2022-08-17,5257.13,5354.26,5254.8,5311.67,5311.67,8420610
2022-08-18,5222.72,5327.99,5180.87,5282.51,5282.51,7061097
2022-08-19,4958.04,5076.73,4941.12,5031.96,5031.96,9418144
2022-08-22,5102.56,5217.81,5097.16,5199.8,5199.8,20806979
2022-08-23,5079.65,5109.42,5035.0,5109.11,5109.11,18618667
2022-08-24,5109.45,5198.7,5102.17,5188.27,5188.27,20017762
2022-08-25,5324.3,5353.88,5217.4,5307.79,5307.79,6344462
2022-08-26,5325.19,5335.31,5249.58,5305.46,5305.46,9354218
2022-08-29,5583.25,5591.42,5508.62,5591.02,5591.02,5673460
2022-08-30,5395.72,5451.35,5319.31,5375.68,5375.68,18307632
2022-08-31,5218.58,5282.09,5196.01,5229.96,5229.96,10627370
