Date,Open,High,Low,Close,Adj Close,Volume
2021-06-23,178.21,179.07,178.15,178.62,178.62,61216096
2021-06-24,178.72,180.42,176.97,178.73,178.73,127081127
2021-06-25,175.68,176.41,175.26,175.87,175.87,136072924
2021-06-28,176.46,177.25,174.24,174.31,174.31,66059959
2021-06-29,173.43,176.61,173.19,173.6,173.6,152960878
2021-06-30,175.86,179.18,173.44,175.82,175.82,62272953
2021-07-01,173.31,176.56,172.46,174.39,174.39,44089428
2021-07-02,171.38,172.85,170.19,171.72,171.72,66414569
2021-07-05,167.06,171.49,166.5,168.26,168.26,138007916
2021-07-06,167.71,168.39,163.47,166.64,166.64,25184854
2021-07-07,166.55,166.87,164.27,166.79,166.79,37341991
2021-07-08,168.65,169.06,166.37,166.44,166.44,82602442
2021-07-09,163.32,166.06,162.11,163.39,163.39,41293767
2021-07-12,160.23,162.71,159.81,161.79,161.79,55244152
2021-07-13,162.66,167.06,162.06,164.13,164.13,50140812
2021-07-14,164.88,166.08,163.04,163.26,163.26,80245363
2021-07-15,165.42,166.04,160.85,163.96,163.96,59180175
2021-07-16,166.49,167.88,164.23,164.79,164.79,31913198
2021-07-19,163.48,165.69,161.45,164.51,164.51,133414025
2021-07-20,161.04,164.17,159.23,162.22,162.22,176516324
2021-07-21,162.46,162.5,157.93,161.01,161.01,60685240
2021-07-22,160.38,161.18,158.38,159.96,159.96,41820290
2021-07-23,163.54,164.47,162.67,162.75,162.75,93656833
2021-07-26,164.98,165.11,159.8,162.85,162.85,70332000
2021-07-27,160.46,160.94,160.29,160.7,160.7,129573021
2021-07-28,162.03,164.77,160.06,161.97,161.97,84763796
2021-07-29,159.5,160.84,159.17,159.78,159.78,112014361
2021-07-30,157.11,158.5,154.86,155.93,155.93,82421925
2021-08-02,150.77,153.54,148.92,151.84,151.84,58782417
2021-08-03,150.14,150.48,149.59,149.76,149.76,72074765
2021-08-04,151.02,152.57,149.64,150.85,150.85,92482310
2021-08-05,150.59,151.49,148.54,150.83,150.83,36649051
2021-08-06,150.68,151.59,148.78,151.09,151.09,38776748
2021-08-09,150.45,152.88,148.16,150.49,150.49,40210929
2021-08-10,150.05,150.32,148.27,148.96,148.96,66220024
2021-08-11,146.89,151.91,146.31,149.25,149.25,20579249
2021-08-12,153.3,154.5,151.93,152.47,152.47,100990450
2021-08-13,157.46,157.52,152.77,154.8,154.8,260449005
2021-08-16,154.52,156.53,153.6,155.73,155.73,69723758
2021-08-17,159.87,160.4,159.63,159.79,159.79,78113172
2021-08-18,163.39,163.91,160.96,162.99,162.99,77192083
2021-08-19,159.19,161.33,158.53,161.1,161.1,103024948
2021-08-20,165.38,166.84,162.19,164.55,164.55,87692872
2021-08-23,164.98,168.62,163.59,166.3,166.3,115445922
2021-08-24,165.8,167.78,163.89,165.53,165.53,166998073
2021-08-25,167.06,169.55,164.04,166.35,166.35,34659944
2021-08-26,167.73,170.91,165.89,168.11,168.11,33438631
2021-08-27,166.62,167.56,164.18,166.71,166.71,78171736
2021-08-30,164.29,165.27,161.44,164.53,164.53,75153856
2021-08-31,167.98,169.25,165.92,167.14,167.14,105902488
2021-09-01,168.2,173.74,168.0,170.6,170.6,66140657
2021-09-02,169.85,170.7,168.35,168.64,168.64,26694251
2021-09-03,162.76,163.25,162.28,162.59,162.59,72958844
2021-09-06,160.57,161.63,158.48,159.59,159.59,37998334
2021-09-07,162.53,165.11,160.96,162.81,162.81,82139712
2021-09-08,163.86,166.07,160.99,163.09,163.09,71572772
2021-09-09,165.06,166.43,164.68,165.17,165.17,96944501
2021-09-10,161.54,165.61,161.27,163.19,163.19,123711545
2021-09-13,160.34,160.42,158.37,160.31,160.31,88883752
2021-09-14,162.48,162.64,159.84,160.71,160.71,38272176
2021-09-15,157.75,161.82,157.22,160.35,160.35,96881743
2021-09-16,162.3,163.03,158.44,161.12,161.12,97974568
2021-09-17,159.8,165.22,159.48,162.06,162.06,35147893
2021-09-20,164.62,165.73,164.29,165.09,165.09,57465826
2021-09-21,166.16,170.11,164.43,167.63,167.63,92657171
2021-09-22,171.01,171.79,167.33,169.96,169.96,54635163
2021-09-23,166.43,170.65,165.97,169.31,169.31,161198598
2021-09-24,174.18,176.17,172.48,173.48,173.48,112682562
2021-09-27,174.28,175.23,171.56,174.95,174.95,51237741
2021-09-28,174.13,176.38,173.87,175.72,175.72,77822110
2021-09-29,170.94,171.84,168.21,171.38,171.38,59274998
2021-09-30,169.54,170.29,169.07,169.91,169.91,67063404
2021-10-01,171.37,175.53,170.39,172.48,172.48,95126705
2021-10-04,171.19,172.36,169.98,170.89,170.89,97021957
2021-10-05,174.97,175.0,168.89,171.79,171.79,77211800
2021-10-06,170.72,175.97,169.66,172.88,172.88,63825703
2021-10-07,173.16,173.54,171.16,172.16,172.16,73174272
2021-10-08,174.17,174.74,173.67,174.24,174.24,113936943
2021-10-11,177.78,179.6,174.71,176.74,176.74,92824073
2021-10-12,176.87,177.03,171.83,173.7,173.7,63168429
2021-10-13,175.51,177.06,172.71,173.85,173.85,38658093
2021-10-14,176.26,176.68,176.18,176.35,176.35,39130323
2021-10-15,174.12,177.77,173.91,174.6,174.6,47060865
2021-10-18,177.9,178.39,173.46,176.52,176.52,29513780
2021-10-19,175.59,180.12,174.41,177.58,177.58,162161209
2021-10-20,177.83,177.94,173.29,175.48,175.48,49202824
2021-10-21,178.31,179.35,175.61,176.17,176.17,99694837
2021-10-22,178.56,179.43,177.29,179.15,179.15,66383839
2021-10-25,178.06,178.22,174.6,177.34,177.34,125890866
2021-10-26,175.32,177.52,173.34,176.14,176.14,68167505
2021-10-27,175.3,176.01,172.45,175.78,175.78,27397839
2021-10-28,178.23,179.38,177.83,178.46,178.46,61525083
2021-10-29,181.05,181.06,178.58,180.62,180.62,87528165
2021-11-01,175.19,181.28,175.15,178.16,178.16,154555585
2021-11-02,180.96,181.27,178.15,179.82,179.82,90869205
2021-11-03,180.02,183.56,179.64,181.16,181.16,68955077
2021-11-04,182.94,183.68,181.24,181.47,181.47,76099704
2021-11-05,182.78,184.4,180.09,181.83,181.83,56855614
2021-11-08,182.69,183.3,180.78,181.6,181.6,60635633
2021-11-09,186.32,186.93,186.25,186.81,186.81,61002702
2021-11-10,189.76,191.97,189.25,189.32,189.32,92446971
2021-11-11,188.53,190.92,187.01,189.61,189.61,50592150
2021-11-12,191.53,193.99,191.45,193.09,193.09,73191204
2021-11-15,198.42,198.93,194.19,195.98,195.98,51301895
2021-11-16,194.45,196.92,192.43,194.51,194.51,90144256
2021-11-17,196.62,197.0,190.45,193.2,193.2,141645490
2021-11-18,199.37,200.49,197.03,198.81,198.81,72455179
2021-11-19,190.98,197.6,190.7,194.19,194.19,24736286
2021-11-22,191.59,192.78,191.42,192.0,192.0,46497723
2021-11-23,195.79,196.88,194.84,196.1,196.1,44364921
2021-11-24,194.9,198.02,193.69,195.02,195.02,96256933
2021-11-25,195.21,195.63,191.93,195.06,195.06,72812010
2021-11-26,201.5,202.61,199.97,200.46,200.46,109264849
2021-11-29,198.93,200.69,197.44,199.44,199.44,53952634
2021-11-30,203.53,204.99,200.94,201.89,201.89,82361863
2021-12-01,206.99,208.93,204.58,206.04,206.04,67278481
2021-12-02,205.81,208.38,204.56,207.19,207.19,78441836
2021-12-03,207.81,208.08,207.31,207.56,207.56,110657247
2021-12-06,212.68,213.46,210.38,212.3,212.3,208190658
2021-12-07,209.12,211.53,206.46,210.0,210.0,49055842
2021-12-08,216.76,216.95,212.68,214.1,214.1,74060645
2021-12-09,212.53,216.4,212.23,215.69,215.69,65405329
2021-12-10,214.61,218.7,214.58,215.29,215.29,61798472
2021-12-13,223.8,227.46,223.1,223.25,223.25,69423800
2021-12-14,224.71,226.3,224.37,224.95,224.95,83137500
2021-12-15,225.93,227.86,222.07,224.21,224.21,96774777
2021-12-16,222.39,223.34,221.15,222.61,222.61,68779937
2021-12-17,223.53,226.93,222.66,226.63,226.63,163699028
2021-12-20,224.94,231.23,224.4,227.4,227.4,40206778
2021-12-21,235.12,237.37,234.36,236.16,236.16,86376793
2021-12-22,241.18,243.68,238.51,239.0,239.0,40704001
2021-12-23,236.04,242.09,235.28,238.43,238.43,29557596
2021-12-24,238.18,239.02,236.94,237.39,237.39,70690941
2021-12-27,232.43,234.44,230.91,232.18,232.18,41538573
2021-12-28,235.96,238.76,230.89,235.32,235.32,66136138
2021-12-29,238.79,242.16,236.9,238.87,238.87,91431619
2021-12-30,239.41,241.22,239.23,240.47,240.47,78968208
2021-12-31,236.55,236.63,235.76,236.1,236.1,89545832
2022-01-03,240.65,242.55,235.76,239.51,239.51,54558863
2022-01-04,238.35,243.46,236.4,240.89,240.89,115308335
2022-01-05,233.01,234.99,231.94,234.56,234.56,70481276
2022-01-06,240.4,240.7,237.19,238.2,238.2,141020250
2022-01-07,237.14,238.8,236.98,237.07,237.07,86269598
2022-01-10,231.43,235.19,230.1,233.76,233.76,67092388
2022-01-11,232.43,236.44,231.07,232.72,232.72,60530798
2022-01-12,231.47,233.02,227.95,231.94,231.94,50353487
2022-01-13,232.07,234.33,231.84,233.68,233.68,63197994
2022-01-14,231.48,234.45,230.24,233.03,233.03,82339652
2022-01-17,225.78,226.78,223.65,226.28,226.28,67765104
2022-01-18,220.58,225.9,219.04,221.94,221.94,110774582
2022-01-19,225.59,226.97,222.15,222.8,222.8,76239340
2022-01-20,225.52,225.56,219.29,221.35,221.35,43067893
2022-01-21,226.49,227.04,219.66,222.72,222.72,85626391
2022-01-24,226.63,228.19,224.62,224.62,224.62,74225192
2022-01-25,218.43,219.83,216.8,219.58,219.58,28884612
2022-01-26,216.49,217.93,212.46,214.88,214.88,44199852
2022-01-27,209.2,211.56,207.18,210.67,210.67,385559279
2022-01-28,211.55,212.28,210.97,211.98,211.98,95663449
2022-01-31,210.55,215.05,209.64,212.34,212.34,58292467
2022-02-01,217.09,217.48,210.91,214.07,214.07,57903251
2022-02-02,216.48,216.73,214.31,214.95,214.95,62002131
2022-02-03,219.34,220.57,213.62,216.39,216.39,90264498
2022-02-04,220.98,221.37,219.06,219.2,219.2,83654006
2022-02-07,224.66,224.72,220.64,221.54,221.54,110795406
2022-02-08,226.49,226.93,221.84,223.33,223.33,102776240
2022-02-09,220.79,224.56,220.39,223.67,223.67,106173667
2022-02-10,219.28,220.71,218.25,219.01,219.01,41328893
2022-02-11,213.02,215.27,212.56,214.48,214.48,37967547
2022-02-14,218.01,219.64,217.1,218.09,218.09,50901735
2022-02-15,223.0,226.43,220.52,222.37,222.37,142862893
2022-02-16,219.47,226.51,218.23,222.14,222.14,50692518
2022-02-17,223.12,224.23,221.24,221.61,221.61,86183705
2022-02-18,221.16,226.61,221.05,222.79,222.79,123231691
2022-02-21,224.17,224.18,217.61,220.94,220.94,77631058
2022-02-22,223.91,226.25,223.01,224.15,224.15,111631702
2022-02-23,223.61,227.51,223.27,226.4,226.4,50258355
2022-02-24,234.33,234.96,226.88,230.57,230.57,45006392
2022-02-25,226.59,231.75,225.61,230.18,230.18,99997145
2022-02-28,232.21,234.53,230.88,233.14,233.14,39079400
2022-03-01,237.09,238.05,231.2,233.95,233.95,52159028
2022-03-02,235.04,235.16,227.91,230.61,230.61,45298571
2022-03-03,225.43,227.3,223.32,226.32,226.32,75792825
2022-03-04,225.69,228.3,221.77,224.86,224.86,52727996
2022-03-07,230.27,232.76,225.58,228.89,228.89,122057960
2022-03-08,226.79,227.18,225.11,225.19,225.19,106556820
2022-03-09,223.44,224.62,222.78,222.9,222.9,81384506
2022-03-10,226.7,228.03,220.66,223.9,223.9,70555987
2022-03-11,218.38,223.56,218.15,219.59,219.59,76925411
2022-03-14,222.65,223.4,221.4,222.09,222.09,69954691
2022-03-15,222.48,224.64,218.2,221.09,221.09,57270890
2022-03-16,227.37,227.51,225.16,225.83,225.83,75074489
2022-03-17,230.0,232.57,226.45,229.84,229.84,60559129
2022-03-18,230.95,234.86,227.96,232.28,232.28,28060220
2022-03-21,230.42,234.31,229.35,232.42,232.42,66665676
2022-03-22,236.67,238.14,236.23,237.96,237.96,140209949
2022-03-23,242.74,243.7,240.86,240.94,240.94,66996295
2022-03-24,237.68,238.14,234.67,237.74,237.74,231946367
2022-03-25,242.19,242.75,237.09,238.54,238.54,65257161
2022-03-28,235.64,235.93,233.66,235.05,235.05,37484137
2022-03-29,235.94,237.36,235.69,236.72,236.72,128210204
2022-03-30,238.6,239.24,238.36,238.43,238.43,119206103
2022-03-31,243.05,245.78,242.31,243.3,243.3,33879394
2022-04-01,252.34,256.03,251.73,251.85,251.85,77770265
2022-04-04,247.73,251.28,247.23,250.36,250.36,103687654
2022-04-05,244.88,245.45,242.68,243.8,243.8,30222007
2022-04-06,249.51,250.72,242.51,247.4,247.4,45058969
2022-04-07,243.05,247.64,242.38,246.96,246.96,58243162
2022-04-08,250.66,252.61,245.93,249.06,249.06,116177941
2022-04-11,244.56,245.23,242.77,244.27,244.27,52751997
2022-04-12,241.91,244.22,239.5,241.95,241.95,76012904
2022-04-13,247.84,249.27,245.93,246.87,246.87,60762970
2022-04-14,251.84,252.4,249.14,250.72,250.72,53283984
2022-04-15,253.42,258.19,249.81,254.36,254.36,35249950
2022-04-18,257.76,257.88,255.93,256.44,256.44,117939144
2022-04-19,252.32,256.71,251.91,253.85,253.85,104171795
2022-04-20,253.68,254.6,251.05,252.82,252.82,84822163
2022-04-21,247.25,248.47,246.0,246.22,246.22,33498882
2022-04-22,246.24,251.4,245.45,246.82,246.82,87849582
2022-04-25,246.81,250.43,246.5,248.57,248.57,86365589
2022-04-26,243.1,244.44,241.42,242.21,242.21,82580252
2022-04-27,246.04,246.34,242.61,244.29,244.29,376086485
2022-04-28,248.75,249.05,248.24,248.38,248.38,115729176
2022-04-29,247.43,253.64,247.1,251.01,251.01,72115520
2022-05-02,255.43,257.55,251.73,255.5,255.5,35849832
2022-05-03,260.34,262.34,258.31,258.98,258.98,48691222
2022-05-04,255.75,262.76,252.84,257.68,257.68,142351275
2022-05-05,258.71,262.61,255.56,257.48,257.48,65888116
2022-05-06,262.5,262.98,259.56,261.38,261.38,87474400
2022-05-09,259.07,261.09,255.73,260.62,260.62,51148804
2022-05-10,265.47,267.6,265.2,267.01,267.01,29655632
2022-05-11,260.77,263.96,258.37,262.56,262.56,103317357
2022-05-12,265.03,265.72,264.34,264.63,264.63,56571149
2022-05-13,262.98,263.41,259.48,259.87,259.87,82321527
2022-05-16,261.18,264.44,260.48,263.42,263.42,87502309
2022-05-17,255.61,258.72,253.2,257.91,257.91,64246625
2022-05-18,266.83,267.16,262.82,262.91,262.91,56274437
2022-05-19,268.3,272.32,265.14,267.12,267.12,52034323
2022-05-20,261.16,267.8,260.41,264.98,264.98,90264642
2022-05-23,270.66,271.87,266.87,269.26,269.26,88947860
2022-05-24,268.88,269.6,267.94,269.58,269.58,109380847
2022-05-25,269.92,271.54,269.2,270.65,270.65,126551002
2022-05-26,274.27,277.78,271.19,274.09,274.09,150920653
2022-05-27,279.46,281.12,273.46,275.84,275.84,73592039
2022-05-30,274.66,276.28,273.41,275.09,275.09,44474853
2022-05-31,274.58,275.26,273.74,275.01,275.01,162609342
2022-06-01,277.84,283.72,276.44,278.86,278.86,68686682
2022-06-02,279.19,281.51,275.94,281.07,281.07,90477731
2022-06-03,275.13,276.96,273.15,276.18,276.18,130819032
2022-06-06,274.67,275.07,274.42,274.55,274.55,129190135
2022-06-07,276.3,278.27,272.33,277.2,277.2,46738304
2022-06-08,279.51,279.51,273.18,275.46,275.46,38052363
2022-06-09,264.95,273.64,264.55,268.71,268.71,34125352
2022-06-10,266.73,270.37,266.57,270.05,270.05,35433028
2022-06-13,262.87,268.03,261.49,266.83,266.83,96568600
2022-06-14,266.37,266.58,262.93,264.65,264.65,49443904
2022-06-15,262.96,265.2,260.41,261.56,261.56,234022168
2022-06-16,260.18,260.2,256.9,258.08,258.08,41217221
2022-06-17,264.31,265.05,259.92,263.38,263.38,69625132
2022-06-20,262.64,264.6,259.67,260.0,260.0,106512971
2022-06-21,260.83,264.59,257.89,263.04,263.04,79359482
2022-06-22,261.82,267.0,259.34,263.73,263.73,66964477
2022-06-23,265.35,267.34,262.08,263.89,263.89,85445606
2022-06-24,257.38,259.87,257.35,259.62,259.62,62320043
2022-06-27,265.29,266.47,261.76,264.4,264.4,56403098
2022-06-28,272.02,275.62,267.62,272.67,272.67,84804451
2022-06-29,267.65,268.9,266.06,268.39,268.39,37943987
2022-06-30,269.59,271.12,263.01,267.19,267.19,127986109
2022-07-01,270.03,271.59,268.3,268.77,268.77,72131886
2022-07-04,266.21,270.59,263.58,266.86,266.86,106573487
2022-07-05,259.8,266.09,259.41,263.72,263.72,55123956
2022-07-06,259.21,263.82,257.91,259.01,259.01,49273438
2022-07-07,266.14,266.94,259.79,263.49,263.49,154674813
2022-07-08,261.69,265.12,260.91,261.67,261.67,34656746
2022-07-11,268.5,268.53,263.45,265.91,265.91,23215288
2022-07-12,266.19,272.15,263.36,267.74,267.74,53908953
2022-07-13,258.34,259.38,256.46,258.17,258.17,73762168
2022-07-14,260.25,260.74,252.47,257.08,257.08,42963837
2022-07-15,269.72,270.42,266.43,268.16,268.16,54824245
2022-07-18,263.68,269.57,263.65,264.55,264.55,62069490
2022-07-19,253.04,254.39,249.54,254.38,254.38,39766401
2022-07-20,253.17,257.42,252.67,253.3,253.3,77755714
2022-07-21,257.45,258.77,250.04,254.73,254.73,98786342
2022-07-22,256.49,258.55,254.8,258.33,258.33,60628372
2022-07-25,259.17,264.75,256.58,260.04,260.04,79556561
2022-07-26,266.95,268.81,262.12,263.77,263.77,99302990
2022-07-27,264.84,265.07,260.59,263.11,263.11,57191522
2022-07-28,268.89,271.23,263.98,266.0,266.0,116790981
2022-07-29,267.62,267.88,263.95,265.85,265.85,76445714
2022-08-01,265.83,269.68,261.19,266.0,266.0,86718154
2022-08-02,266.69,273.27,265.68,268.69,268.69,68609921
2022-08-03,263.96,271.01,262.78,266.76,266.76,64313350
2022-08-04,272.77,273.72,269.71,270.76,270.76,15599182
2022-08-05,271.98,274.35,271.31,271.93,271.93,114752292
2022-08-08,274.23,274.5,268.28,271.73,271.73,95548074
2022-08-09,271.06,276.37,270.16,274.1,274.1,89141893
2022-08-10,279.51,280.57,277.39,280.09,280.09,49905951
2022-08-11,278.67,279.89,276.24,277.48,277.48,51153524
2022-08-12,282.01,287.44,277.85,283.12,283.12,49014233
2022-08-15,279.17,280.97,276.11,279.06,279.06,46596091
2022-08-16,283.54,290.92,282.64,285.93,285.93,71054415
2022-08-17,285.31,287.11,284.08,286.64,286.64,155193775
2022-08-18,285.52,291.95,281.81,286.64,286.64,46265046
2022-08-19,286.45,288.0,283.54,286.08,286.08,117524733
2022-08-22,284.44,292.04,281.7,287.3,287.3,79025101
2022-08-23,281.48,283.95,281.0,281.05,281.05,70777332
2022-08-24,283.07,286.36,281.29,285.08,285.08,91290072
2022-08-25,288.4,294.44,284.76,289.22,289.22,213485436
2022-08-26,282.35,283.27,281.6,282.94,282.94,77622464
2022-08-29,286.73,290.25,280.21,285.92,285.92,118170921
2022-08-30,286.75,288.9,282.88,285.75,285.75,58832313
2022-08-31,281.82,282.17,276.11,279.16,279.16,72877317
2022-09-01,278.73,279.33,270.35,275.39,275.39,91493177
2022-09-02,272.76,278.56,271.25,274.84,274.84,49284216
2022-09-05,263.42,268.54,262.7,267.54,267.54,104585719
2022-09-06,270.25,271.8,269.72,269.74,269.74,40996215
2022-09-07,268.47,269.82,263.43,265.77,265.77,149194311
2022-09-08,272.81,279.4,271.7,274.69,274.69,178968933
2022-09-09,279.3,281.12,279.11,280.72,280.72,56652184
2022-09-12,286.97,289.41,281.81,287.25,287.25,60742025
2022-09-13,287.09,290.02,286.56,289.7,289.7,29754659
2022-09-14,293.49,298.59,292.96,296.7,296.7,71635162
2022-09-15,302.22,303.6,300.24,300.83,300.83,69876014
2022-09-16,307.15,307.58,303.74,306.1,306.1,58638269
2022-09-19,317.55,320.73,311.14,316.09,316.09,156407617
2022-09-20,309.99,314.31,308.24,313.16,313.16,102967850
2022-09-21,312.09,313.84,311.2,313.78,313.78,31925811
2022-09-22,312.68,313.86,305.1,310.77,310.77,32749087
2022-09-23,310.31,319.0,308.3,313.84,313.84,47488834
2022-09-26,315.02,317.67,314.57,317.28,317.28,164603050
2022-09-27,308.62,312.78,307.83,312.43,312.43,90579235
2022-09-28,315.12,316.31,309.04,310.47,310.47,134518526
2022-09-29,311.08,314.45,311.05,313.93,313.93,43472541
2022-09-30,310.75,315.36,306.95,312.36,312.36,226441547
2022-10-03,312.44,315.19,307.45,311.33,311.33,51698833
2022-10-04,309.15,316.19,307.59,311.4,311.4,64848784
2022-10-05,316.11,319.81,312.37,316.51,316.51,130761589
2022-10-06,314.31,321.5,312.56,317.92,317.92,95208560
2022-10-07,313.58,314.05,306.22,308.6,308.6,54859392
2022-10-10,315.67,316.09,311.25,312.45,312.45,89137650
2022-10-11,315.02,315.03,305.73,310.87,310.87,31225843
2022-10-12,318.18,319.03,318.08,318.7,318.7,38620568
2022-10-13,318.04,320.59,316.19,318.97,318.97,86677231
2022-10-14,315.81,320.63,315.06,316.21,316.21,214337388
2022-10-17,312.22,318.15,311.46,314.45,314.45,93615987
2022-10-18,322.05,323.71,314.81,318.85,318.85,76959066
2022-10-19,315.91,317.33,313.45,315.24,315.24,83001165
2022-10-20,314.05,315.12,313.31,314.15,314.15,55614307
2022-10-21,314.51,318.89,308.6,313.63,313.63,29093556
2022-10-24,313.27,314.18,309.06,313.54,313.54,31401469
2022-10-25,312.54,317.01,307.32,310.84,310.84,40533178
2022-10-26,322.04,323.7,317.75,319.22,319.22,42899681
2022-10-27,307.99,310.61,307.17,310.17,310.17,79527836
2022-10-28,311.72,313.56,310.16,313.13,313.13,20834917
2022-10-31,311.15,313.43,306.5,310.04,310.04,124806571
2022-11-01,307.93,314.75,306.53,310.02,310.02,48862488
2022-11-02,307.46,308.24,301.55,305.95,305.95,102600752
2022-11-03,305.25,307.4,303.75,304.93,304.93,43208728
2022-11-04,309.01,310.24,303.49,309.18,309.18,59615438
2022-11-07,297.71,300.61,295.77,299.16,299.16,56010002
2022-11-08,299.78,302.9,297.91,298.25,298.25,62391923
2022-11-09,297.71,303.25,297.08,299.9,299.9,71832524
2022-11-10,299.73,302.33,297.51,301.81,301.81,49837033
2022-11-11,301.45,306.94,297.94,302.68,302.68,89417686
2022-11-14,308.84,317.83,305.8,311.98,311.98,55928832
2022-11-15,324.21,325.18,319.74,320.28,320.28,85022441
2022-11-16,321.4,325.06,319.81,322.34,322.34,72295802
2022-11-17,327.73,331.04,327.52,327.68,327.68,76680459
2022-11-18,321.69,329.91,320.79,323.73,323.73,72986685
2022-11-21,323.96,325.85,317.78,322.83,322.83,91921511
2022-11-22,323.28,327.62,320.47,325.47,325.47,74873692
2022-11-23,330.2,331.65,329.72,329.9,329.9,56340411
2022-11-24,328.17,331.89,321.88,327.2,327.2,64518495
2022-11-25,327.25,334.28,324.18,330.54,330.54,67429302
2022-11-28,326.41,331.56,325.99,331.11,331.11,24651946
